®É¶¡,¬R·ç2,¬R·ç3,¦V®¼2,¦V®¼3,²±µx1,²±µx2,ºû­Û1,ºû­Û2,¹F¯§3,¹F¯§1,«³ºú2,«³ºú3,®a¥Ý1,®a¥Ý2,°·øÊ2,°·øÊ3,´­·y2,´­·y3,Ãh¦w1,Ãh¦w2,¶i³Ç1,¶i³Ç2,¼sÁ¾1,¼sÁ¾2
0.776,221.751829,,,714.23143,,45.190203,,,,,,,1152.945404,1175.226201,1627.20965,1820.702572,1320.694677,687.112382,1846.526858,1756.329105,1938.03301,1954.045232,1632.369819,1836.09456
0.777,175.624348,,,658.35904,,,,,,,,,1123.204925,1144.849614,1631.659974,1818.800183,1321.639307,660.696361,1849.868037,1759.508854,1938.515342,1959.614635,1634.75501,1834.667523
0.778,134.268729,,,599.94037,,,,,,,,,1093.303684,1111.454043,1637.227221,1817.052272,1321.474332,633.156504,1853.368329,1762.373358,1940.749858,1963.2742,1637.138378,1833.554404
0.779,94.825103,,,543.126049,,,,,,,,,1064.833615,1082.190241,1641.681848,1813.236242,1322.90216,605.621336,1856.706029,1763.805196,1941.234472,1967.575842,1640.31598,1832.445589
0.78,59.83445,,,485.332941,,,,,,,,,1032.548017,1050.386285,1645.337936,1807.040159,1325.131741,574.583347,1859.094858,1766.828319,1943.149936,1970.125931,1640.952595,1832.288133
0.781,,,,426.750803,,,,,,,,,1001.215599,1016.828292,1650.589114,1802.273926,1324.645031,544.347956,1861.163143,1770.646996,1947.130208,1972.993913,1644.13152,1832.12753
0.782,,,,370.077687,,,,,,,,,969.72589,983.27361,1654.406629,1798.299944,1325.914576,512.518932,1864.182788,1773.98685,1948.570657,1976.021009,1647.151334,1830.379122
0.783,,,,313.895282,,,,,,,,,937.915147,951.465524,1658.701481,1791.465591,1326.705612,478.773366,1865.934008,1776.215075,1951.119418,1978.7317,1649.057699,1828.314975
0.784,,,,258.967206,,,,,,,,,904.675242,919.33954,1664.108461,1786.061919,1327.499164,443.124476,1868.79603,1779.871329,1950.809802,1981.919065,1650.330431,1829.267825
0.785,,,,204.367724,,,,,,,,,872.708366,886.896476,1667.768027,1780.816534,1329.404327,409.546071,1871.18436,1783.690508,1953.680931,1983.830885,1653.033844,1829.1107
0.786,,,,155.799269,,,,,,,,,837.877482,851.428815,1671.745483,1772.550839,1330.195196,371.666085,1873.568386,1786.553521,1952.734866,1985.905629,1655.735268,1828.317627
0.787,,,,113.113116,,,,,,,,,804.637381,816.601242,1677.155276,1765.719302,1330.827633,335.864113,1875.953571,1790.688603,1954.650498,1987.027687,1657.80306,1827.999901
0.788,,,,76.78627,,,,,,,,,768.534926,781.295177,1682.084258,1755.226378,1331.455035,298.773346,1878.179809,1792.916497,1956.090281,1988.940503,1660.027313,1828.795629
0.789,,,,47.621821,,,,,,,,,734.023093,743.128578,1685.742828,1747.119301,1330.970163,262.963687,1880.409689,1797.369799,1956.573242,1991.812127,1660.983312,1828.321774
0.79,,,,,,,,,,,,,697.122765,705.117784,1690.991525,1738.378274,1333.036442,225.872258,1881.364358,1800.870756,1958.488508,1992.137302,1663.366348,1826.891093
0.791,,,,,,,,,,,,,661.019652,668.856882,1694.492474,1728.522129,1333.341777,190.700222,1884.227707,1803.255109,1960.087404,1992.942793,1665.433146,1827.208656
0.792,,,,,,,,,,,,,622.217259,631.164973,1699.420956,1719.144644,1334.934068,157.912869,1886.615043,1808.027134,1962.00237,1995.330627,1668.930294,1823.55356
0.793,,,,,,,,,,,,,584.525515,591.089535,1703.080522,1710.084881,1335.881878,126.075843,1888.519248,1811.048269,1963.124429,1997.566467,1670.361473,1823.710351
0.794,,,,,,,,,,,,,546.835759,551.650875,1706.422194,1697.050309,1337.155946,95.188965,1890.907745,1813.594883,1964.561562,1996.77852,1674.019058,1822.760981
0.795,,,,,,,,,,,,,509.144347,512.845852,1710.561247,1685.284493,1337.950162,69.395025,1891.704956,1817.569859,1967.112151,1997.740144,1676.244637,1820.852136
0.796,,,,,,,,,,,,,470.183024,472.771074,1716.285953,1672.886865,1337.78184,44.719735,1894.088321,1821.07131,1969.026122,1999.49683,1679.424221,1818.468443
0.797,,,,,,,,,,,,,434.405096,434.285265,1720.897703,1660.644374,1339.364092,,1896.158259,1823.137277,1971.895596,2000.142544,1681.171968,1816.560096
0.798,,,,,,,,,,,,,394.811635,395.484696,1722.650575,1648.404864,1340.635145,,1897.748051,1826.478288,1974.767223,2001.579679,1684.669282,1814.81318
0.799,,,,,,,,,,,,,359.194642,354.615522,1727.581545,1632.189385,1342.380699,,1896.95481,1831.884772,1976.998259,2002.702728,1687.054963,1813.700886
0.8,,,,,,,,,,,,,323.41738,315.975079,1731.71778,1619.312103,1343.485103,,1899.818653,1835.064854,1981.93353,2002.075056,1690.872155,1812.113086
0.801,,,,,,,,,,,,,288.597439,275.267677,1735.220551,1603.892844,1344.278822,,1902.203507,1836.498182,1984.643232,2001.127336,1694.050745,1810.521968
0.802,,,,,,,,,,,,,256.162196,234.40398,1739.353641,1586.403977,1345.07254,,1902.520901,1841.747873,1987.035206,2002.568775,1699.299945,1808.13861
0.803,,,,,,,,,,,,,222.137003,195.447635,1742.856248,1569.553375,1345.863576,,1904.431563,1845.405619,1989.584802,2002.256839,1701.364091,1806.710082
0.804,,,,,,,,,,,,,188.272248,154.584768,1746.83486,1552.860229,1347.291901,,1905.861085,1848.108364,1991.502251,2000.837909,1705.975681,1803.209461
0.805,,,,,,,,,,,,,155.845295,117.540584,1753.358435,1533.625436,1348.393969,,1906.339413,1850.17814,1994.05052,1999.254736,1709.157251,1800.031699
0.806,,,,,,,,,,,,,127.551286,84.632314,1756.540829,1514.863675,1348.866947,,1905.22745,1854.311734,1996.919332,1999.105555,1711.543103,1797.647177
0.807,,,,,,,,,,,,,98.9369,53.629922,1760.040621,1494.991277,1351.881715,,1906.499349,1857.491978,1998.832977,1999.114162,1715.042731,1793.196188
0.808,,,,,,,,,,,,,77.640829,25.495187,1765.288982,1472.097743,1352.03932,,1907.613462,1861.469438,2001.225282,1999.758569,1717.748787,1788.904313
0.809,,,,,,,,,,,,,62.38504,,1768.952024,1452.224352,1352.035295,,1907.773895,1864.810285,2002.82203,2000.716879,1720.293583,1784.450184
0.81,,,,,,,,,,,,,44.583299,,1771.497638,1429.965613,1352.342634,,1907.296724,1868.310244,2005.213178,2001.995896,1722.361207,1778.887732
0.811,,,,,,,,,,,,,,,1775.317308,1407.547094,1354.412772,,1907.933502,1870.694271,2006.967543,2004.229419,1726.018291,1773.0049
0.812,,,,,,,,,,,,,,,1779.456031,1382.267219,1355.041681,,1906.821706,1874.033793,2007.609782,2004.395651,1728.088897,1768.075752
0.813,,,,,,,,,,,,,,,1782.956647,1357.307224,1356.312237,,1906.819387,1877.057905,2008.094069,2007.739308,1729.996083,1763.783712
0.814,,,,,,,,,,,,,,,1785.820986,1331.392389,1355.82937,,1905.231414,1879.917938,2010.644989,2008.066138,1732.38524,1757.424874
0.815,,,,,,,,,,,,,,,1788.211794,1305.633524,1357.090053,,1904.277407,1883.257134,2011.604956,2006.959805,1732.704792,1752.33843
0.816,,,,,,,,,,,,,,,1793.144087,1275.901834,1359.483599,,1903.800235,1883.419561,2013.042094,2008.079208,1733.979009,1745.023269
0.817,,,,,,,,,,,,,,,1794.577414,1248.237766,1360.269615,,1900.460875,1888.509142,2012.572041,2010.312232,1736.843848,1737.39171
0.818,,,,,,,,,,,,,,,1795.378268,1220.415266,1359.308238,,1899.508851,1890.735045,2014.486844,2011.907981,1737.004284,1729.284958
0.819,,,,,,,,,,,,,,,1798.718119,1188.614297,1361.368834,,1897.122343,1893.9143,2016.402638,2011.913272,1737.323168,1720.700376
0.82,,,,,,,,,,,,,,,1799.03998,1158.722836,1360.571256,,1895.851269,1897.416739,2019.588513,2013.034664,1739.077868,1712.907696
0.821,,,,,,,,,,,,,,,1800.636726,1129.307713,1362.312951,,1891.87364,1899.165311,2021.662923,2010.180583,1739.554871,1701.778654
0.822,,,,,,,,,,,,,,,1801.910277,1097.349124,1363.09847,,1888.377157,1903.617956,2023.416958,2010.978787,1740.035024,1692.875691
0.823,,,,,,,,,,,,,,,1802.073688,1065.233574,1364.053139,,1885.989815,1904.889189,2024.695976,2008.285305,1740.834057,1682.066029
0.824,,,,,,,,,,,,,,,1803.666624,1031.367298,1364.041924,,1882.811555,1907.9133,2025.655448,2006.700473,1741.31106,1669.343886
0.825,,,,,,,,,,,,,,,1802.557643,995.273623,1364.19986,,1876.610504,1910.774498,2028.365647,2004.641621,1743.537964,1658.534559
0.826,,,,,,,,,,,,,,,1803.992788,962.043959,1365.625502,,1873.269489,1912.208487,2029.326271,2002.58111,1744.972119,1646.134277
0.827,,,,,,,,,,,,,,,1805.586884,926.747005,1365.93854,,1867.067611,1915.704805,2030.285745,2000.203701,1746.40578,1634.68453
0.828,,,,,,,,,,,,,,,1805.592012,893.516841,1365.294723,,1861.346708,1917.9327,2034.108726,1997.347796,1746.726155,1620.694454
0.829,,,,,,,,,,,,,,,1805.753607,860.445121,1366.082246,,1857.844757,1919.205423,2038.087345,1994.650344,1745.936058,1605.432978
0.83,,,,,,,,,,,,,,,1806.39369,825.782953,1366.082909,,1850.053916,1921.274207,2040.6376,1991.475887,1748.001034,1589.849639
0.831,,,,,,,,,,,,,,,1808.305512,790.165785,1365.434073,,1842.1028,1923.657733,2042.549424,1989.099806,1747.846392,1571.88161
0.832,,,,,,,,,,,,,,,1810.055737,753.276885,1366.221762,,1834.470073,1926.999576,2043.826784,1986.401028,1747.53082,1555.189454
0.833,,,,,,,,,,,,,,,1810.69516,714.799349,1366.055445,,1826.360014,1927.953084,2044.311406,1984.338863,1750.237041,1538.336862
0.834,,,,,,,,,,,,,,,1812.924543,675.049233,1365.256028,,1818.407244,1930.49771,2046.699734,1981.165231,1750.238863,1520.20972
0.835,,,,,,,,,,,,,,,1815.3132,634.026737,1363.971243,,1806.163096,1932.885876,2049.726662,1977.988953,1751.671367,1501.289171
0.836,,,,,,,,,,,,,,,1816.745368,596.663481,1363.490216,,1797.099526,1933.678122,2054.184934,1972.746712,1752.469077,1480.778008
0.837,,,,,,,,,,,,,,,1819.769311,557.390719,1362.997476,,1786.44368,1935.906346,2055.144234,1965.12143,1752.470568,1459.314658
0.838,,,,,,,,,,,,,,,1823.112473,520.186246,1363.476649,,1774.518248,1936.701737,2058.485416,1961.626598,1753.267615,1437.693182
0.839,,,,,,,,,,,,,,,1823.433836,482.502777,1362.832666,,1763.386061,1938.452296,2061.351247,1956.066791,1754.856747,1417.023236
0.84,,,,,,,,,,,,,,,1828.364969,446.408774,1362.502053,,1749.392346,1940.67853,2062.628776,1949.392868,1756.929506,1393.967439
0.841,,,,,,,,,,,,,,,1829.799289,411.905715,1361.705817,,1733.807349,1941.631382,2064.38099,1945.262914,1756.771223,1370.596567
0.842,,,,,,,,,,,,,,,1831.391557,381.220516,1362.170927,,1719.017085,1944.654004,2069.314612,1940.656617,1758.524436,1344.997632
0.843,,,,,,,,,,,,,,,1832.507655,348.150466,1361.207545,,1702.956575,1945.607351,2072.182097,1933.507022,1758.68355,1320.19641
0.844,,,,,,,,,,,,,,,1832.667095,319.213012,1361.52007,,1686.420052,1946.882225,2074.886992,1925.082706,1760.909793,1294.598141
0.845,,,,,,,,,,,,,,,1833.943958,289.47867,1360.883277,,1666.063018,1946.246939,2077.751333,1916.021943,1761.071721,1269.315262
0.846,,,,,,,,,,,,,,,1834.740838,257.20053,1359.433185,,1646.977398,1948.313235,2079.665309,1908.233913,1762.34561,1240.060733
0.847,,,,,,,,,,,,,,,1834.267642,224.607806,1358.155093,,1626.622366,1948.949847,2082.5313,1899.013709,1765.366246,1215.100391
0.848,,,,,,,,,,,,,,,1834.268469,193.601893,1357.351999,,1604.679023,1948.155116,2083.173376,1889.793836,1767.754083,1185.525492
0.849,,,,,,,,,,,,,,,1833.635329,164.665424,1356.549568,,1581.938641,1950.539307,2085.401932,1880.893348,1769.185265,1155.953734
0.85,,,,,,,,,,,,,,,1833.637319,136.842734,1354.469723,,1559.671914,1950.541621,2087.78844,1868.968247,1770.143412,1127.333834
0.851,,,,,,,,,,,,,,,1832.368725,109.971901,1354.464025,,1534.229115,1950.064451,2090.812057,1858.47763,1773.32449,1097.758266
0.852,,,,,,,,,,,,,,,1831.099639,87.237643,1351.593642,,1508.465443,1949.426181,2090.815368,1846.07536,1776.347116,1066.118534
0.853,,,,,,,,,,,,,,,1829.671272,63.228832,1351.903483,,1481.906214,1949.586451,2092.885473,1832.56328,1777.30394,1035.273717
0.854,,,,,,,,,,,,,,,1828.082801,42.405241,1350.626732,,1453.758515,1950.6999,2094.478075,1820.637684,1779.053837,1003.000038
0.855,,,,,,,,,,,,,,,1826.178429,,1348.06687,,1426.565323,1949.586948,2096.23211,1806.64595,1779.848572,971.198067
0.856,,,,,,,,,,,,,,,1822.524488,,1349.015343,,1397.146885,1949.906492,2096.872859,1792.970285,1783.347705,936.536389
0.857,,,,,,,,,,,,,,,1823.955329,,1347.417852,,1366.136669,1948.316369,2097.510131,1778.183821,1784.462814,905.373354
0.858,,,,,,,,,,,,,,,1818.393705,,1346.769181,,1334.330893,1947.998476,2098.944948,1759.422214,1787.326493,870.390475
0.859,,,,,,,,,,,,,,,1816.488337,,1346.612572,,1303.159746,1947.203248,2098.789473,1742.564981,1789.234843,837.160633
0.86,,,,,,,,,,,,,,,1814.108117,,1344.375288,,1268.96945,1947.364841,2101.178136,1725.710064,1790.986561,800.750552
0.861,,,,,,,,,,,,,,,1813.95066,,1342.465935,,1233.667522,1945.455832,2100.704603,1706.785539,1792.895905,767.678501
0.862,,,,,,,,,,,,,,,1810.133966,,1342.134824,,1199.473586,1941.958355,2101.34568,1687.068765,1797.348218,732.858871
0.863,,,,,,,,,,,,,,,1806.639963,,1340.541011,,1164.96556,1941.639803,2101.349154,1667.509102,1800.373657,698.356475
0.864,,,,,,,,,,,,,,,1802.510344,,1339.409142,,1127.435905,1937.663499,2101.669524,1650.174201,1804.02909,663.05902
0.865,,,,,,,,,,,,,,,1798.059193,,1337.822865,,1089.745155,1934.483251,2100.876777,1628.863498,1807.685848,626.489662
0.866,,,,,,,,,,,,,,,1795.198826,,1336.376286,,1050.305003,1930.98544,2099.449901,1607.39318,1812.616158,592.623545
0.867,,,,,,,,,,,,,,,1788.842141,,1334.614664,,1012.455638,1929.713376,2100.408541,1583.381549,1813.890875,556.849911
0.868,,,,,,,,,,,,,,,1781.690558,,1334.456215,,971.90303,1924.625609,2099.456352,1558.093542,1818.18242,521.076773
0.869,,,,,,,,,,,,,,,1776.7629,,1333.17963,,931.192302,1921.286581,2099.299386,1530.422641,1822.319821,485.303474
0.87,,,,,,,,,,,,,,,1770.086008,,1330.934478,,890.482899,1917.311439,2098.669723,1503.227123,1824.0679,450.167947
0.871,,,,,,,,,,,,,,,1762.29929,,1332.053278,,849.931118,1910.790013,2095.808356,1476.984781,1828.99821,415.350481
0.872,,,,,,,,,,,,,,,1754.350165,,1328.70455,,810.171439,1906.497807,2093.106432,1450.426864,1831.066168,379.259455
0.873,,,,,,,,,,,,,,,1747.51615,,1326.470447,,769.780429,1902.522168,2091.360998,1420.369485,1834.407681,343.328709
0.874,,,,,,,,,,,,,,,1737.182171,,1324.394446,,730.662809,1896.319628,2088.660234,1392.218796,1838.859165,307.241161
0.875,,,,,,,,,,,,,,,1728.279536,,1322.156831,,691.539395,1888.529611,2085.007613,1362.635606,1839.974603,272.901204
0.876,,,,,,,,,,,,,,,1717.310436,,1320.40475,,652.261833,1881.532671,2082.145584,1330.66773,1844.905907,240.950074
0.877,,,,,,,,,,,,,,,1707.933616,,1317.048486,,614.413298,1873.738354,2078.65025,1301.562039,1848.564484,210.266705
0.878,,,,,,,,,,,,,,,1696.326084,,1314.66213,,576.407802,1865.788067,2075.314031,1268.798104,1851.108613,182.925836
0.879,,,,,,,,,,,,,,,1683.608413,,1311.79241,,539.354498,1857.360944,2072.770886,1234.918729,1853.813181,155.264766
0.88,,,,,,,,,,,,,,,1670.891735,,1309.553619,,501.665904,1847.659601,2068.639769,1196.269812,1858.108703,127.442268
0.881,,,,,,,,,,,,,,,1659.127908,,1305.729562,,463.502295,1835.735006,2064.031318,1157.302176,1860.656144,102.643054
0.882,,,,,,,,,,,,,,,1645.139497,,1303.816531,,425.016988,1824.760937,2058.783272,1116.586795,1863.200279,81.02492
0.883,,,,,,,,,,,,,,,1630.03399,,1299.991132,,388.441848,1814.266356,2054.014882,1074.599186,1865.111603,59.090219
0.884,,,,,,,,,,,,,,,1615.408639,,1294.724851,,347.096172,1801.862932,2046.064917,1035.790996,1867.497289,44.786588
0.885,,,,,,,,,,,,,,,1598.873611,,1291.69703,,310.520372,1787.70994,2040.817368,996.504316,1870.361135,33.501939
0.886,,,,,,,,,,,,,,,1581.860095,,1285.960604,,269.494076,1773.399166,2033.18778,958.812227,1872.110864,
0.887,,,,,,,,,,,,,,,1565.806543,,1282.616233,,230.219336,1760.200679,2026.191654,922.070339,1873.069012,
0.888,,,,,,,,,,,,,,,1547.20307,,1278.312324,,193.963743,1744.296139,2017.445798,884.056717,1876.0923,
0.889,,,,,,,,,,,,,,,1529.554265,,1274.17339,,157.709474,1727.440902,2008.065153,846.202036,1876.252239,
0.89,,,,,,,,,,,,,,,1510.001583,,1268.273844,,123.04433,1709.947891,2000.591032,804.529833,1878.639246,
0.891,,,,,,,,,,,,,,,1489.331975,,1263.015763,,89.654069,1691.024866,1989.779206,759.201215,1881.664521,
0.892,,,,,,,,,,,,,,,1468.188012,,1257.593054,,62.304585,1672.418735,1982.463039,713.555364,1883.254316,
0.893,,,,,,,,,,,,,,,1446.086564,,1250.587746,,39.569666,1651.427754,1971.331665,671.406831,1884.211634,
0.894,,,,,,,,,,,,,,,1425.576728,,1243.57341,,,1629.324482,1961.949858,625.923241,1886.281743,
0.895,,,,,,,,,,,,,,,1402.363324,,1238.799025,,,1609.287177,1949.388798,582.02829,1888.667256,
0.896,,,,,,,,,,,,,,,1378.039445,,1230.521156,,,1585.276203,1937.459545,540.204108,1888.511622,
0.897,,,,,,,,,,,,,,,1353.871366,,1223.190105,,,1559.833406,1925.690231,499.490565,1888.989121,
0.898,,,,,,,,,,,,,,,1328.272774,,1214.90889,,,1535.502075,1911.697333,456.87232,1891.219336,
0.899,,,,,,,,,,,,,,,1302.834952,,1208.06387,,,1506.876879,1897.544489,416.008115,1892.17682,
0.9,,,,,,,,,,,,,,,1277.235694,,1198.344457,,,1482.706479,1883.705901,376.57561,1893.767439,
0.901,,,,,,,,,,,,,,,1249.570142,,1189.271695,,,1451.697093,1870.983569,339.847988,1895.199278,
0.902,,,,,,,,,,,,,,,1223.02168,,1178.755714,,,1423.232666,1857.148122,307.734774,1895.679263,
0.903,,,,,,,,,,,,,,,1195.829986,,1168.087978,,,1392.699956,1840.768214,278.321828,1896.954143,
0.904,,,,,,,,,,,,,,,1167.052308,,1158.8541,,,1360.735402,1824.546094,250.182767,1897.274187,
0.905,,,,,,,,,,,,,,,1137.796629,,1148.987287,,,1327.340666,1806.732847,221.883772,1897.433794,
0.906,,,,,,,,,,,,,,,1107.587605,,1136.722573,,,1293.628039,1789.398105,191.675597,1897.120537,
0.907,,,,,,,,,,,,,,,1077.537528,,1124.617135,,,1258.800143,1772.380757,164.330604,1899.188161,
0.908,,,,,,,,,,,,,,,1046.85051,,1112.835287,,,1224.136322,1755.044522,136.510261,1899.825602,
0.909,,,,,,,,,,,,,,,1016.641481,,1098.505786,,,1187.401237,1735.162529,112.66672,1899.5097,
0.91,,,,,,,,,,,,,,,985.955453,,1083.853886,,,1151.938051,1715.917611,89.300022,1900.942202,
0.911,,,,,,,,,,,,,,,955.270083,,1071.440265,,,1112.181504,1694.1259,75.153519,1899.991339,
0.912,,,,,,,,,,,,,,,925.694857,,1056.6326,,,1074.654337,1670.587287,61.962998,1901.105122,
0.913,,,,,,,,,,,,,,,894.530995,,1040.391409,,,1033.784174,1649.115474,51.791799,1901.267211,
0.914,,,,,,,,,,,,,,,859.711044,,1024.4641,,,994.503964,1627.167484,43.844186,1901.427482,
0.915,,,,,,,,,,,,,,,828.862426,,1008.87057,,,952.203447,1604.422442,,1900.953955,
0.916,,,,,,,,,,,,,,,792.135123,,993.267845,,,910.700808,1580.248211,,1902.386127,
0.917,,,,,,,,,,,,,,,756.2004,,976.070975,,,870.626219,1555.750624,,1902.862302,
0.918,,,,,,,,,,,,,,,722.969579,,960.47226,,,829.757875,1529.825667,,1901.751666,
0.919,,,,,,,,,,,,,,,686.241114,,943.600652,,,789.048312,1503.105154,,1901.118201,
